codigo_region;codigo_comuna;region;comuna;Sexo (1=Hombre 2=Mujer);Grupo_edad;pop_estimacion_2024
1;1101;Tarapacá;Iquique;1;0 Año;1532
1;1101;Tarapacá;Iquique;1;De 1 a 4 años;6088
1;1101;Tarapacá;Iquique;1;De 5 a 9 años;7172
1;1101;Tarapacá;Iquique;1;De 10 a 14 años;7625
1;1101;Tarapacá;Iquique;1;De 15 a 19 años;7139
1;1101;Tarapacá;Iquique;1;De 20 a 24 años;7351
1;1101;Tarapacá;Iquique;1;De 25 a 29 años;9772
1;1101;Tarapacá;Iquique;1;De 30 a 34 años;11378
1;1101;Tarapacá;Iquique;1;De 35 a 39 años;10369
1;1101;Tarapacá;Iquique;1;De 40 a 44 años;8778
1;1101;Tarapacá;Iquique;1;De 45 a 49 años;7484
1;1101;Tarapacá;Iquique;1;De 50 a 54 años;6358
1;1101;Tarapacá;Iquique;1;De 55 a 59 años;5688
1;1101;Tarapacá;Iquique;1;De 60 a 64 años;5521
1;1101;Tarapacá;Iquique;1;De 65 a 69 años;4555
1;1101;Tarapacá;Iquique;1;De 70 a 74 años;3534
1;1101;Tarapacá;Iquique;1;De 75 a 79 años;2069
1;1101;Tarapacá;Iquique;1;80 años y más;2144
1;1101;Tarapacá;Iquique;1;0 Año;2
1;1101;Tarapacá;Iquique;1;De 1 a 4 años;42
1;1101;Tarapacá;Iquique;1;De 5 a 9 años;36
1;1101;Tarapacá;Iquique;1;De 10 a 14 años;37
1;1101;Tarapacá;Iquique;1;De 15 a 19 años;67
1;1101;Tarapacá;Iquique;1;De 20 a 24 años;174
1;1101;Tarapacá;Iquique;1;De 25 a 29 años;294
1;1101;Tarapacá;Iquique;1;De 30 a 34 años;389
1;1101;Tarapacá;Iquique;1;De 35 a 39 años;398
1;1101;Tarapacá;Iquique;1;De 40 a 44 años;342
1;1101;Tarapacá;Iquique;1;De 45 a 49 años;268
1;1101;Tarapacá;Iquique;1;De 50 a 54 años;222
1;1101;Tarapacá;Iquique;1;De 55 a 59 años;139
1;1101;Tarapacá;Iquique;1;De 60 a 64 años;82
1;1101;Tarapacá;Iquique;1;De 65 a 69 años;41
1;1101;Tarapacá;Iquique;1;De 70 a 74 años;17
1;1101;Tarapacá;Iquique;1;De 75 a 79 años;13
1;1101;Tarapacá;Iquique;1;80 años y más;1
1;1101;Tarapacá;Iquique;2;0 Año;1437
1;1101;Tarapacá;Iquique;2;De 1 a 4 años;5655
1;1101;Tarapacá;Iquique;2;De 5 a 9 años;6837
1;1101;Tarapacá;Iquique;2;De 10 a 14 años;7264
1;1101;Tarapacá;Iquique;2;De 15 a 19 años;6764
1;1101;Tarapacá;Iquique;2;De 20 a 24 años;7159
1;1101;Tarapacá;Iquique;2;De 25 a 29 años;9593
1;1101;Tarapacá;Iquique;2;De 30 a 34 años;10891
1;1101;Tarapacá;Iquique;2;De 35 a 39 años;9904
1;1101;Tarapacá;Iquique;2;De 40 a 44 años;8582
1;1101;Tarapacá;Iquique;2;De 45 a 49 años;7214
1;1101;Tarapacá;Iquique;2;De 50 a 54 años;6588
1;1101;Tarapacá;Iquique;2;De 55 a 59 años;6067
1;1101;Tarapacá;Iquique;2;De 60 a 64 años;5875
1;1101;Tarapacá;Iquique;2;De 65 a 69 años;4993
1;1101;Tarapacá;Iquique;2;De 70 a 74 años;3941
1;1101;Tarapacá;Iquique;2;De 75 a 79 años;2579
1;1101;Tarapacá;Iquique;2;80 años y más;3355
1;1101;Tarapacá;Iquique;2;0 Año;2
1;1101;Tarapacá;Iquique;2;De 1 a 4 años;70
1;1101;Tarapacá;Iquique;2;De 5 a 9 años;81
1;1101;Tarapacá;Iquique;2;De 10 a 14 años;74
1;1101;Tarapacá;Iquique;2;De 15 a 19 años;91
1;1101;Tarapacá;Iquique;2;De 20 a 24 años;76
1;1101;Tarapacá;Iquique;2;De 25 a 29 años;112
1;1101;Tarapacá;Iquique;2;De 30 a 34 años;142
1;1101;Tarapacá;Iquique;2;De 35 a 39 años;100
1;1101;Tarapacá;Iquique;2;De 40 a 44 años;96
1;1101;Tarapacá;Iquique;2;De 45 a 49 años;109
1;1101;Tarapacá;Iquique;2;De 50 a 54 años;107
1;1101;Tarapacá;Iquique;2;De 55 a 59 años;93
1;1101;Tarapacá;Iquique;2;De 60 a 64 años;74
1;1101;Tarapacá;Iquique;2;De 65 a 69 años;79
1;1101;Tarapacá;Iquique;2;De 70 a 74 años;47
1;1101;Tarapacá;Iquique;2;De 75 a 79 años;43
1;1101;Tarapacá;Iquique;2;80 años y más;13
1;1107;Tarapacá;Alto Hospicio;1;0 Año;1312
1;1107;Tarapacá;Alto Hospicio;1;De 1 a 4 años;5241
1;1107;Tarapacá;Alto Hospicio;1;De 5 a 9 años;6284
1;1107;Tarapacá;Alto Hospicio;1;De 10 a 14 años;6743
1;1107;Tarapacá;Alto Hospicio;1;De 15 a 19 años;6033
1;1107;Tarapacá;Alto Hospicio;1;De 20 a 24 años;5197
1;1107;Tarapacá;Alto Hospicio;1;De 25 a 29 años;5784
1;1107;Tarapacá;Alto Hospicio;1;De 30 a 34 años;6319
1;1107;Tarapacá;Alto Hospicio;1;De 35 a 39 años;5598
1;1107;Tarapacá;Alto Hospicio;1;De 40 a 44 años;4941
1;1107;Tarapacá;Alto Hospicio;1;De 45 a 49 años;4556
1;1107;Tarapacá;Alto Hospicio;1;De 50 a 54 años;3931
1;1107;Tarapacá;Alto Hospicio;1;De 55 a 59 años;2888
1;1107;Tarapacá;Alto Hospicio;1;De 60 a 64 años;2251
1;1107;Tarapacá;Alto Hospicio;1;De 65 a 69 años;1654
1;1107;Tarapacá;Alto Hospicio;1;De 70 a 74 años;1089
1;1107;Tarapacá;Alto Hospicio;1;De 75 a 79 años;542
1;1107;Tarapacá;Alto Hospicio;1;80 años y más;459
1;1107;Tarapacá;Alto Hospicio;1;0 Año;0
1;1107;Tarapacá;Alto Hospicio;1;De 1 a 4 años;2
1;1107;Tarapacá;Alto Hospicio;1;De 5 a 9 años;6
1;1107;Tarapacá;Alto Hospicio;1;De 10 a 14 años;6
1;1107;Tarapacá;Alto Hospicio;1;De 15 a 19 años;46
1;1107;Tarapacá;Alto Hospicio;1;De 20 a 24 años;329
1;1107;Tarapacá;Alto Hospicio;1;De 25 a 29 años;525
1;1107;Tarapacá;Alto Hospicio;1;De 30 a 34 años;571
1;1107;Tarapacá;Alto Hospicio;1;De 35 a 39 años;521
1;1107;Tarapacá;Alto Hospicio;1;De 40 a 44 años;324
1;1107;Tarapacá;Alto Hospicio;1;De 45 a 49 años;208
1;1107;Tarapacá;Alto Hospicio;1;De 50 a 54 años;115
1;1107;Tarapacá;Alto Hospicio;1;De 55 a 59 años;29
1;1107;Tarapacá;Alto Hospicio;1;De 60 a 64 años;23
1;1107;Tarapacá;Alto Hospicio;1;De 65 a 69 años;11
1;1107;Tarapacá;Alto Hospicio;1;De 70 a 74 años;4
1;1107;Tarapacá;Alto Hospicio;1;De 75 a 79 años;3
1;1107;Tarapacá;Alto Hospicio;1;80 años y más;1
1;1107;Tarapacá;Alto Hospicio;2;0 Año;1260
1;1107;Tarapacá;Alto Hospicio;2;De 1 a 4 años;5046
1;1107;Tarapacá;Alto Hospicio;2;De 5 a 9 años;5934
1;1107;Tarapacá;Alto Hospicio;2;De 10 a 14 años;6477
1;1107;Tarapacá;Alto Hospicio;2;De 15 a 19 años;6008
1;1107;Tarapacá;Alto Hospicio;2;De 20 a 24 años;5382
1;1107;Tarapacá;Alto Hospicio;2;De 25 a 29 años;6275
1;1107;Tarapacá;Alto Hospicio;2;De 30 a 34 años;6663
1;1107;Tarapacá;Alto Hospicio;2;De 35 a 39 años;5948
1;1107;Tarapacá;Alto Hospicio;2;De 40 a 44 años;5329
1;1107;Tarapacá;Alto Hospicio;2;De 45 a 49 años;4694
1;1107;Tarapacá;Alto Hospicio;2;De 50 a 54 años;3909
1;1107;Tarapacá;Alto Hospicio;2;De 55 a 59 años;2829
1;1107;Tarapacá;Alto Hospicio;2;De 60 a 64 años;2237
1;1107;Tarapacá;Alto Hospicio;2;De 65 a 69 años;1703
1;1107;Tarapacá;Alto Hospicio;2;De 70 a 74 años;1320
1;1107;Tarapacá;Alto Hospicio;2;De 75 a 79 años;665
1;1107;Tarapacá;Alto Hospicio;2;80 años y más;661
1;1107;Tarapacá;Alto Hospicio;2;0 Año;0
1;1107;Tarapacá;Alto Hospicio;2;De 1 a 4 años;6
1;1107;Tarapacá;Alto Hospicio;2;De 5 a 9 años;12
1;1107;Tarapacá;Alto Hospicio;2;De 10 a 14 años;18
1;1107;Tarapacá;Alto Hospicio;2;De 15 a 19 años;21
1;1107;Tarapacá;Alto Hospicio;2;De 20 a 24 años;41
1;1107;Tarapacá;Alto Hospicio;2;De 25 a 29 años;60
1;1107;Tarapacá;Alto Hospicio;2;De 30 a 34 años;74
1;1107;Tarapacá;Alto Hospicio;2;De 35 a 39 años;64
1;1107;Tarapacá;Alto Hospicio;2;De 40 a 44 años;48
1;1107;Tarapacá;Alto Hospicio;2;De 45 a 49 años;38
1;1107;Tarapacá;Alto Hospicio;2;De 50 a 54 años;25
1;1107;Tarapacá;Alto Hospicio;2;De 55 a 59 años;17
1;1107;Tarapacá;Alto Hospicio;2;De 60 a 64 años;9
1;1107;Tarapacá;Alto Hospicio;2;De 65 a 69 años;11
1;1107;Tarapacá;Alto Hospicio;2;De 70 a 74 años;2
1;1107;Tarapacá;Alto Hospicio;2;De 75 a 79 años;3
1;1107;Tarapacá;Alto Hospicio;2;80 años y más;2
1;1401;Tarapacá;Pozo Almonte;1;0 Año;109
1;1401;Tarapacá;Pozo Almonte;1;De 1 a 4 años;443
1;1401;Tarapacá;Pozo Almonte;1;De 5 a 9 años;517
1;1401;Tarapacá;Pozo Almonte;1;De 10 a 14 años;552
1;1401;Tarapacá;Pozo Almonte;1;De 15 a 19 años;692
1;1401;Tarapacá;Pozo Almonte;1;De 20 a 24 años;559
1;1401;Tarapacá;Pozo Almonte;1;De 25 a 29 años;483
1;1401;Tarapacá;Pozo Almonte;1;De 30 a 34 años;493
1;1401;Tarapacá;Pozo Almonte;1;De 35 a 39 años;347
1;1401;Tarapacá;Pozo Almonte;1;De 40 a 44 años;331
1;1401;Tarapacá;Pozo Almonte;1;De 45 a 49 años;239
1;1401;Tarapacá;Pozo Almonte;1;De 50 a 54 años;220
1;1401;Tarapacá;Pozo Almonte;1;De 55 a 59 años;145
1;1401;Tarapacá;Pozo Almonte;1;De 60 a 64 años;176
1;1401;Tarapacá;Pozo Almonte;1;De 65 a 69 años;131
1;1401;Tarapacá;Pozo Almonte;1;De 70 a 74 años;120
1;1401;Tarapacá;Pozo Almonte;1;De 75 a 79 años;71
1;1401;Tarapacá;Pozo Almonte;1;80 años y más;89
1;1401;Tarapacá;Pozo Almonte;1;0 Año;33
1;1401;Tarapacá;Pozo Almonte;1;De 1 a 4 años;123
1;1401;Tarapacá;Pozo Almonte;1;De 5 a 9 años;165
1;1401;Tarapacá;Pozo Almonte;1;De 10 a 14 años;142
1;1401;Tarapacá;Pozo Almonte;1;De 15 a 19 años;285
1;1401;Tarapacá;Pozo Almonte;1;De 20 a 24 años;248
1;1401;Tarapacá;Pozo Almonte;1;De 25 a 29 años;284
1;1401;Tarapacá;Pozo Almonte;1;De 30 a 34 años;426
1;1401;Tarapacá;Pozo Almonte;1;De 35 a 39 años;375
1;1401;Tarapacá;Pozo Almonte;1;De 40 a 44 años;342
1;1401;Tarapacá;Pozo Almonte;1;De 45 a 49 años;306
1;1401;Tarapacá;Pozo Almonte;1;De 50 a 54 años;273
1;1401;Tarapacá;Pozo Almonte;1;De 55 a 59 años;301
1;1401;Tarapacá;Pozo Almonte;1;De 60 a 64 años;242
1;1401;Tarapacá;Pozo Almonte;1;De 65 a 69 años;213
1;1401;Tarapacá;Pozo Almonte;1;De 70 a 74 años;198
1;1401;Tarapacá;Pozo Almonte;1;De 75 a 79 años;102
1;1401;Tarapacá;Pozo Almonte;1;80 años y más;89
1;1401;Tarapacá;Pozo Almonte;2;0 Año;112
1;1401;Tarapacá;Pozo Almonte;2;De 1 a 4 años;493
1;1401;Tarapacá;Pozo Almonte;2;De 5 a 9 años;581
1;1401;Tarapacá;Pozo Almonte;2;De 10 a 14 años;623
1;1401;Tarapacá;Pozo Almonte;2;De 15 a 19 años;576
1;1401;Tarapacá;Pozo Almonte;2;De 20 a 24 años;437
1;1401;Tarapacá;Pozo Almonte;2;De 25 a 29 años;581
1;1401;Tarapacá;Pozo Almonte;2;De 30 a 34 años;679
1;1401;Tarapacá;Pozo Almonte;2;De 35 a 39 años;550
1;1401;Tarapacá;Pozo Almonte;2;De 40 a 44 años;505
1;1401;Tarapacá;Pozo Almonte;2;De 45 a 49 años;377
1;1401;Tarapacá;Pozo Almonte;2;De 50 a 54 años;314
1;1401;Tarapacá;Pozo Almonte;2;De 55 a 59 años;274
1;1401;Tarapacá;Pozo Almonte;2;De 60 a 64 años;290
1;1401;Tarapacá;Pozo Almonte;2;De 65 a 69 años;170
1;1401;Tarapacá;Pozo Almonte;2;De 70 a 74 años;147
1;1401;Tarapacá;Pozo Almonte;2;De 75 a 79 años;112
1;1401;Tarapacá;Pozo Almonte;2;80 años y más;92
1;1401;Tarapacá;Pozo Almonte;2;0 Año;54
1;1401;Tarapacá;Pozo Almonte;2;De 1 a 4 años;141
1;1401;Tarapacá;Pozo Almonte;2;De 5 a 9 años;171
1;1401;Tarapacá;Pozo Almonte;2;De 10 a 14 años;150
1;1401;Tarapacá;Pozo Almonte;2;De 15 a 19 años;120
1;1401;Tarapacá;Pozo Almonte;2;De 20 a 24 años;91
1;1401;Tarapacá;Pozo Almonte;2;De 25 a 29 años;114
1;1401;Tarapacá;Pozo Almonte;2;De 30 a 34 años;172
1;1401;Tarapacá;Pozo Almonte;2;De 35 a 39 años;162
1;1401;Tarapacá;Pozo Almonte;2;De 40 a 44 años;126
1;1401;Tarapacá;Pozo Almonte;2;De 45 a 49 años;107
1;1401;Tarapacá;Pozo Almonte;2;De 50 a 54 años;97
1;1401;Tarapacá;Pozo Almonte;2;De 55 a 59 años;126
1;1401;Tarapacá;Pozo Almonte;2;De 60 a 64 años;138
1;1401;Tarapacá;Pozo Almonte;2;De 65 a 69 años;123
1;1401;Tarapacá;Pozo Almonte;2;De 70 a 74 años;111
1;1401;Tarapacá;Pozo Almonte;2;De 75 a 79 años;68
1;1401;Tarapacá;Pozo Almonte;2;80 años y más;114
1;1402;Tarapacá;Camiña;1;0 Año;0
1;1402;Tarapacá;Camiña;1;De 1 a 4 años;0
1;1402;Tarapacá;Camiña;1;De 5 a 9 años;0
1;1402;Tarapacá;Camiña;1;De 10 a 14 años;0
1;1402;Tarapacá;Camiña;1;De 15 a 19 años;0
1;1402;Tarapacá;Camiña;1;De 20 a 24 años;0
1;1402;Tarapacá;Camiña;1;De 25 a 29 años;0
1;1402;Tarapacá;Camiña;1;De 30 a 34 años;0
1;1402;Tarapacá;Camiña;1;De 35 a 39 años;0
1;1402;Tarapacá;Camiña;1;De 40 a 44 años;0
1;1402;Tarapacá;Camiña;1;De 45 a 49 años;0
1;1402;Tarapacá;Camiña;1;De 50 a 54 años;0
1;1402;Tarapacá;Camiña;1;De 55 a 59 años;0
1;1402;Tarapacá;Camiña;1;De 60 a 64 años;0
1;1402;Tarapacá;Camiña;1;De 65 a 69 años;0
1;1402;Tarapacá;Camiña;1;De 70 a 74 años;0
1;1402;Tarapacá;Camiña;1;De 75 a 79 años;0
1;1402;Tarapacá;Camiña;1;80 años y más;0
1;1402;Tarapacá;Camiña;1;0 Año;8
1;1402;Tarapacá;Camiña;1;De 1 a 4 años;34
1;1402;Tarapacá;Camiña;1;De 5 a 9 años;41
1;1402;Tarapacá;Camiña;1;De 10 a 14 años;44
1;1402;Tarapacá;Camiña;1;De 15 a 19 años;41
1;1402;Tarapacá;Camiña;1;De 20 a 24 años;36
1;1402;Tarapacá;Camiña;1;De 25 a 29 años;39
1;1402;Tarapacá;Camiña;1;De 30 a 34 años;49
1;1402;Tarapacá;Camiña;1;De 35 a 39 años;35
1;1402;Tarapacá;Camiña;1;De 40 a 44 años;52
1;1402;Tarapacá;Camiña;1;De 45 a 49 años;46
1;1402;Tarapacá;Camiña;1;De 50 a 54 años;47
1;1402;Tarapacá;Camiña;1;De 55 a 59 años;41
1;1402;Tarapacá;Camiña;1;De 60 a 64 años;40
1;1402;Tarapacá;Camiña;1;De 65 a 69 años;36
1;1402;Tarapacá;Camiña;1;De 70 a 74 años;37
1;1402;Tarapacá;Camiña;1;De 75 a 79 años;30
1;1402;Tarapacá;Camiña;1;80 años y más;45
1;1402;Tarapacá;Camiña;2;0 Año;0
1;1402;Tarapacá;Camiña;2;De 1 a 4 años;0
1;1402;Tarapacá;Camiña;2;De 5 a 9 años;0
1;1402;Tarapacá;Camiña;2;De 10 a 14 años;0
1;1402;Tarapacá;Camiña;2;De 15 a 19 años;0
1;1402;Tarapacá;Camiña;2;De 20 a 24 años;0
1;1402;Tarapacá;Camiña;2;De 25 a 29 años;0
1;1402;Tarapacá;Camiña;2;De 30 a 34 años;0
1;1402;Tarapacá;Camiña;2;De 35 a 39 años;0
1;1402;Tarapacá;Camiña;2;De 40 a 44 años;0
1;1402;Tarapacá;Camiña;2;De 45 a 49 años;0
1;1402;Tarapacá;Camiña;2;De 50 a 54 años;0
1;1402;Tarapacá;Camiña;2;De 55 a 59 años;0
1;1402;Tarapacá;Camiña;2;De 60 a 64 años;0
1;1402;Tarapacá;Camiña;2;De 65 a 69 años;0
1;1402;Tarapacá;Camiña;2;De 70 a 74 años;0
1;1402;Tarapacá;Camiña;2;De 75 a 79 años;0
1;1402;Tarapacá;Camiña;2;80 años y más;0
1;1402;Tarapacá;Camiña;2;0 Año;6
1;1402;Tarapacá;Camiña;2;De 1 a 4 años;33
1;1402;Tarapacá;Camiña;2;De 5 a 9 años;51
1;1402;Tarapacá;Camiña;2;De 10 a 14 años;49
1;1402;Tarapacá;Camiña;2;De 15 a 19 años;44
1;1402;Tarapacá;Camiña;2;De 20 a 24 años;38
1;1402;Tarapacá;Camiña;2;De 25 a 29 años;43
1;1402;Tarapacá;Camiña;2;De 30 a 34 años;39
1;1402;Tarapacá;Camiña;2;De 35 a 39 años;44
1;1402;Tarapacá;Camiña;2;De 40 a 44 años;42
1;1402;Tarapacá;Camiña;2;De 45 a 49 años;43
1;1402;Tarapacá;Camiña;2;De 50 a 54 años;40
1;1402;Tarapacá;Camiña;2;De 55 a 59 años;33
1;1402;Tarapacá;Camiña;2;De 60 a 64 años;34
1;1402;Tarapacá;Camiña;2;De 65 a 69 años;35
1;1402;Tarapacá;Camiña;2;De 70 a 74 años;36
1;1402;Tarapacá;Camiña;2;De 75 a 79 años;31
1;1402;Tarapacá;Camiña;2;80 años y más;29
1;1403;Tarapacá;Colchane;1;0 Año;0
1;1403;Tarapacá;Colchane;1;De 1 a 4 años;0
1;1403;Tarapacá;Colchane;1;De 5 a 9 años;0
1;1403;Tarapacá;Colchane;1;De 10 a 14 años;0
1;1403;Tarapacá;Colchane;1;De 15 a 19 años;0
1;1403;Tarapacá;Colchane;1;De 20 a 24 años;0
1;1403;Tarapacá;Colchane;1;De 25 a 29 años;0
1;1403;Tarapacá;Colchane;1;De 30 a 34 años;0
1;1403;Tarapacá;Colchane;1;De 35 a 39 años;0
1;1403;Tarapacá;Colchane;1;De 40 a 44 años;0
1;1403;Tarapacá;Colchane;1;De 45 a 49 años;0
1;1403;Tarapacá;Colchane;1;De 50 a 54 años;0
1;1403;Tarapacá;Colchane;1;De 55 a 59 años;0
1;1403;Tarapacá;Colchane;1;De 60 a 64 años;0
1;1403;Tarapacá;Colchane;1;De 65 a 69 años;0
1;1403;Tarapacá;Colchane;1;De 70 a 74 años;0
1;1403;Tarapacá;Colchane;1;De 75 a 79 años;0
1;1403;Tarapacá;Colchane;1;80 años y más;0
1;1403;Tarapacá;Colchane;1;0 Año;8
1;1403;Tarapacá;Colchane;1;De 1 a 4 años;32
1;1403;Tarapacá;Colchane;1;De 5 a 9 años;34
1;1403;Tarapacá;Colchane;1;De 10 a 14 años;46
1;1403;Tarapacá;Colchane;1;De 15 a 19 años;63
1;1403;Tarapacá;Colchane;1;De 20 a 24 años;41
1;1403;Tarapacá;Colchane;1;De 25 a 29 años;51
1;1403;Tarapacá;Colchane;1;De 30 a 34 años;64
1;1403;Tarapacá;Colchane;1;De 35 a 39 años;53
1;1403;Tarapacá;Colchane;1;De 40 a 44 años;61
1;1403;Tarapacá;Colchane;1;De 45 a 49 años;56
1;1403;Tarapacá;Colchane;1;De 50 a 54 años;46
1;1403;Tarapacá;Colchane;1;De 55 a 59 años;38
1;1403;Tarapacá;Colchane;1;De 60 a 64 años;50
1;1403;Tarapacá;Colchane;1;De 65 a 69 años;53
1;1403;Tarapacá;Colchane;1;De 70 a 74 años;42
1;1403;Tarapacá;Colchane;1;De 75 a 79 años;39
1;1403;Tarapacá;Colchane;1;80 años y más;32
1;1403;Tarapacá;Colchane;2;0 Año;0
1;1403;Tarapacá;Colchane;2;De 1 a 4 años;0
1;1403;Tarapacá;Colchane;2;De 5 a 9 años;0
1;1403;Tarapacá;Colchane;2;De 10 a 14 años;0
1;1403;Tarapacá;Colchane;2;De 15 a 19 años;0
1;1403;Tarapacá;Colchane;2;De 20 a 24 años;0
1;1403;Tarapacá;Colchane;2;De 25 a 29 años;0
1;1403;Tarapacá;Colchane;2;De 30 a 34 años;0
1;1403;Tarapacá;Colchane;2;De 35 a 39 años;0
1;1403;Tarapacá;Colchane;2;De 40 a 44 años;0
1;1403;Tarapacá;Colchane;2;De 45 a 49 años;0
1;1403;Tarapacá;Colchane;2;De 50 a 54 años;0
1;1403;Tarapacá;Colchane;2;De 55 a 59 años;0
1;1403;Tarapacá;Colchane;2;De 60 a 64 años;0
1;1403;Tarapacá;Colchane;2;De 65 a 69 años;0
1;1403;Tarapacá;Colchane;2;De 70 a 74 años;0
1;1403;Tarapacá;Colchane;2;De 75 a 79 años;0
1;1403;Tarapacá;Colchane;2;80 años y más;0
1;1403;Tarapacá;Colchane;2;0 Año;8
1;1403;Tarapacá;Colchane;2;De 1 a 4 años;28
1;1403;Tarapacá;Colchane;2;De 5 a 9 años;34
1;1403;Tarapacá;Colchane;2;De 10 a 14 años;53
1;1403;Tarapacá;Colchane;2;De 15 a 19 años;42
1;1403;Tarapacá;Colchane;2;De 20 a 24 años;42
1;1403;Tarapacá;Colchane;2;De 25 a 29 años;47
1;1403;Tarapacá;Colchane;2;De 30 a 34 años;44
1;1403;Tarapacá;Colchane;2;De 35 a 39 años;61
1;1403;Tarapacá;Colchane;2;De 40 a 44 años;43
1;1403;Tarapacá;Colchane;2;De 45 a 49 años;48
1;1403;Tarapacá;Colchane;2;De 50 a 54 años;51
1;1403;Tarapacá;Colchane;2;De 55 a 59 años;39
1;1403;Tarapacá;Colchane;2;De 60 a 64 años;42
1;1403;Tarapacá;Colchane;2;De 65 a 69 años;56
1;1403;Tarapacá;Colchane;2;De 70 a 74 años;46
1;1403;Tarapacá;Colchane;2;De 75 a 79 años;25
1;1403;Tarapacá;Colchane;2;80 años y más;28
1;1404;Tarapacá;Huara;1;0 Año;7
1;1404;Tarapacá;Huara;1;De 1 a 4 años;30
1;1404;Tarapacá;Huara;1;De 5 a 9 años;64
1;1404;Tarapacá;Huara;1;De 10 a 14 años;46
1;1404;Tarapacá;Huara;1;De 15 a 19 años;33
1;1404;Tarapacá;Huara;1;De 20 a 24 años;28
1;1404;Tarapacá;Huara;1;De 25 a 29 años;38
1;1404;Tarapacá;Huara;1;De 30 a 34 años;38
1;1404;Tarapacá;Huara;1;De 35 a 39 años;29
1;1404;Tarapacá;Huara;1;De 40 a 44 años;39
1;1404;Tarapacá;Huara;1;De 45 a 49 años;41
1;1404;Tarapacá;Huara;1;De 50 a 54 años;29
1;1404;Tarapacá;Huara;1;De 55 a 59 años;29
1;1404;Tarapacá;Huara;1;De 60 a 64 años;15
1;1404;Tarapacá;Huara;1;De 65 a 69 años;13
1;1404;Tarapacá;Huara;1;De 70 a 74 años;14
1;1404;Tarapacá;Huara;1;De 75 a 79 años;8
1;1404;Tarapacá;Huara;1;80 años y más;9
1;1404;Tarapacá;Huara;1;0 Año;11
1;1404;Tarapacá;Huara;1;De 1 a 4 años;47
1;1404;Tarapacá;Huara;1;De 5 a 9 años;56
1;1404;Tarapacá;Huara;1;De 10 a 14 años;70
1;1404;Tarapacá;Huara;1;De 15 a 19 años;47
1;1404;Tarapacá;Huara;1;De 20 a 24 años;45
1;1404;Tarapacá;Huara;1;De 25 a 29 años;60
1;1404;Tarapacá;Huara;1;De 30 a 34 años;75
1;1404;Tarapacá;Huara;1;De 35 a 39 años;79
1;1404;Tarapacá;Huara;1;De 40 a 44 años;58
1;1404;Tarapacá;Huara;1;De 45 a 49 años;72
1;1404;Tarapacá;Huara;1;De 50 a 54 años;79
1;1404;Tarapacá;Huara;1;De 55 a 59 años;69
1;1404;Tarapacá;Huara;1;De 60 a 64 años;71
1;1404;Tarapacá;Huara;1;De 65 a 69 años;89
1;1404;Tarapacá;Huara;1;De 70 a 74 años;68
1;1404;Tarapacá;Huara;1;De 75 a 79 años;58
1;1404;Tarapacá;Huara;1;80 años y más;55
1;1404;Tarapacá;Huara;2;0 Año;16
1;1404;Tarapacá;Huara;2;De 1 a 4 años;51
1;1404;Tarapacá;Huara;2;De 5 a 9 años;55
1;1404;Tarapacá;Huara;2;De 10 a 14 años;69
1;1404;Tarapacá;Huara;2;De 15 a 19 años;50
1;1404;Tarapacá;Huara;2;De 20 a 24 años;33
1;1404;Tarapacá;Huara;2;De 25 a 29 años;43
1;1404;Tarapacá;Huara;2;De 30 a 34 años;59
1;1404;Tarapacá;Huara;2;De 35 a 39 años;41
1;1404;Tarapacá;Huara;2;De 40 a 44 años;49
1;1404;Tarapacá;Huara;2;De 45 a 49 años;45
1;1404;Tarapacá;Huara;2;De 50 a 54 años;50
1;1404;Tarapacá;Huara;2;De 55 a 59 años;28
1;1404;Tarapacá;Huara;2;De 60 a 64 años;50
1;1404;Tarapacá;Huara;2;De 65 a 69 años;46
1;1404;Tarapacá;Huara;2;De 70 a 74 años;40
1;1404;Tarapacá;Huara;2;De 75 a 79 años;23
1;1404;Tarapacá;Huara;2;80 años y más;41
1;1404;Tarapacá;Huara;2;0 Año;10
1;1404;Tarapacá;Huara;2;De 1 a 4 años;37
1;1404;Tarapacá;Huara;2;De 5 a 9 años;42
1;1404;Tarapacá;Huara;2;De 10 a 14 años;40
1;1404;Tarapacá;Huara;2;De 15 a 19 años;26
1;1404;Tarapacá;Huara;2;De 20 a 24 años;45
1;1404;Tarapacá;Huara;2;De 25 a 29 años;55
1;1404;Tarapacá;Huara;2;De 30 a 34 años;62
1;1404;Tarapacá;Huara;2;De 35 a 39 años;51
1;1404;Tarapacá;Huara;2;De 40 a 44 años;38
1;1404;Tarapacá;Huara;2;De 45 a 49 años;37
1;1404;Tarapacá;Huara;2;De 50 a 54 años;42
1;1404;Tarapacá;Huara;2;De 55 a 59 años;41
1;1404;Tarapacá;Huara;2;De 60 a 64 años;45
1;1404;Tarapacá;Huara;2;De 65 a 69 años;42
1;1404;Tarapacá;Huara;2;De 70 a 74 años;44
1;1404;Tarapacá;Huara;2;De 75 a 79 años;23
1;1404;Tarapacá;Huara;2;80 años y más;23
1;1405;Tarapacá;Pica;1;0 Año;27
1;1405;Tarapacá;Pica;1;De 1 a 4 años;111
1;1405;Tarapacá;Pica;1;De 5 a 9 años;171
1;1405;Tarapacá;Pica;1;De 10 a 14 años;173
1;1405;Tarapacá;Pica;1;De 15 a 19 años;104
1;1405;Tarapacá;Pica;1;De 20 a 24 años;83
